Intensity,E4,Composition,Points:0,Points:1,Points:2,Run-Aver-E4,Conv-Gauss
0.5825,0.1153,0,-0.10379,0.49348,0.078302,9.20168,9.65203
0.58949,0.12098,0,-0.10379,0.50132,0.078302,6.89116,9.57232
0.5982,0.12834,0,-0.10379,0.50915,0.078302,4.17342,9.49232
0.60882,0.13774,0,-0.10379,0.51699,0.078302,1.99254,9.41185
0.6214,0.14954,0,-0.10379,0.52482,0.078302,1.32885,9.33117
0.62399,0.15161,0,-0.10379,-0.52495,0.086136,2.098,8.73838
0.62024,0.148,0,-0.10379,-0.51712,0.086136,2.56095,8.82209
0.61867,0.14651,0,-0.10379,-0.50928,0.086136,3.1907,8.90576
0.61899,0.14683,0,-0.10379,-0.50145,0.086136,4.82625,8.98915
0.62073,0.14851,0,-0.10379,-0.49361,0.086136,5.98319,9.07245
0.6235,0.15119,0,-0.10379,-0.48578,0.086136,6.37448,9.1554
0.62908,0.15669,0,-0.10379,-0.47795,0.086136,7.11388,9.23809
0.63739,0.16526,0,-0.10379,-0.47011,0.086136,8.20829,9.32059
0.63852,0.16633,0,-0.10379,-0.46228,0.086136,9.43165,9.40266
0.66702,0.19796,0,-0.10379,-0.45444,0.086136,10.3327,9.48447
0.7099,0.25892,0,-0.10379,-0.44661,0.086136,10.9735,9.56579
0.65984,0.18956,0.44397,-0.10379,-0.43878,0.086136,11.5867,9.64668
0.69905,0.23919,0.44397,-0.10379,-0.43094,0.086136,12.5493,9.72721
0.73721,0.2962,0.44397,-0.10379,-0.42311,0.086136,13.2942,9.80716
0.77088,0.35426,0.44397,-0.10379,-0.41527,0.086136,14.9546,9.88668
0.80157,0.41416,0.44397,-0.10379,-0.40744,0.086136,16.7375,9.96553
0.83018,0.47655,0.44397,-0.10379,-0.39961,0.086136,17.0981,10.0438
0.85719,0.54164,0.44397,-0.10379,-0.39177,0.086136,17.1171,10.1215
0.8828,0.60928,0.44397,-0.10379,-0.38394,0.086136,17.0541,10.1985
0.90707,0.67908,0.44397,-0.10379,-0.3761,0.086136,16.941,10.2749
0.93001,0.75038,0.44397,-0.10379,-0.36827,0.086136,16.7932,10.3504
0.95156,0.82232,0.44397,-0.10379,-0.36043,0.086136,16.6254,10.4253
0.97161,0.89379,0.44397,-0.10379,-0.3526,0.086136,16.4455,10.4993
0.99002,0.96345,0.44397,-0.10379,-0.34477,0.086136,16.2597,10.5724
1.0066,1.0297,0.44397,-0.10379,-0.33693,0.086136,16.0734,10.6448
1.0213,1.0908,0.44397,-0.10379,-0.3291,0.086136,15.8872,10.7162
1.0337,1.1448,0.44397,-0.10379,-0.32126,0.086136,15.7057,10.7867
1.0437,1.1898,0.44397,-0.10379,-0.31343,0.086136,15.5263,10.8561
1.0511,1.2237,0.44397,-0.10379,-0.3056,0.086136,15.3526,10.9246
1.0556,1.2449,0.44397,-0.10379,-0.29776,0.086136,15.1818,10.9921
1.057,1.2518,0.44397,-0.10379,-0.28993,0.086136,15.0171,11.0584
1.0553,1.2436,0.44397,-0.10379,-0.28209,0.086136,14.8554,11.1237
1.0502,1.2199,0.44397,-0.10379,-0.27426,0.086136,14.6998,11.1877
1.0417,1.1811,0.44397,-0.10379,-0.26643,0.086136,14.5503,11.2506
1.0298,1.1284,0.44397,-0.10379,-0.25859,0.086136,14.4037,11.3123
1.0148,1.0642,0.44397,-0.10379,-0.25076,0.086136,14.2629,11.3727
0.99691,0.99131,0.44397,-0.10379,-0.24292,0.086136,14.1278,11.4319
0.97673,0.91353,0.44397,-0.10379,-0.23509,0.086136,13.9954,11.4897
0.9551,0.8352,0.44397,-0.10379,-0.22725,0.086136,13.8683,11.5462
0.93324,0.76106,0.44397,-0.10379,-0.21942,0.086136,13.7463,11.6013
0.91285,0.69616,0.44397,-0.10379,-0.21159,0.086136,13.6292,11.655
0.89617,0.64591,0.44397,-0.10379,-0.20375,0.086136,13.5168,11.7073
0.88604,0.61646,0.44397,-0.10379,-0.19592,0.086136,13.4089,11.7581
0.88572,0.61564,0.44397,-0.10379,-0.18808,0.086136,13.303,11.8075
0.89866,0.65485,0.44397,-0.10379,-0.18025,0.086136,13.2012,11.8552
0.92796,0.7521,0.44397,-0.10379,-0.17242,0.086136,13.1059,11.9014
0.97575,0.93639,0.44397,-0.10379,-0.16458,0.086136,13.0143,11.9461
1.0428,1.253,0.44397,-0.10379,-0.15675,0.086136,12.9263,11.9892
1.1281,1.7681,0.44397,-0.10379,-0.14891,0.086136,12.8418,12.0306
1.2293,2.5681,0.44397,-0.10379,-0.14108,0.086136,12.7607,12.0704
1.3422,3.7487,0.44397,-0.10379,-0.13325,0.086136,12.685,12.1085
1.4615,5.3861,0.44397,-0.10379,-0.12541,0.086136,12.6123,12.1449
1.5815,7.5041,0.44397,-0.10379,-0.11758,0.086136,12.5446,12.1796
1.6989,10.099,0.44397,-0.10379,-0.10974,0.086136,12.4798,12.2126
1.8173,13.308,0.44397,-0.10379,-0.10191,0.086136,12.4197,12.2437
1.9476,17.653,0.44397,-0.10379,-0.094075,0.086136,12.3643,12.2731
2.1032,24.178,0.44397,-0.10379,-0.08624,0.086136,12.3135,12.3008
2.2917,34.424,0.44397,-0.10379,-0.078406,0.086136,12.2672,12.3266
2.5131,50.41,0.44397,-0.10379,-0.070572,0.086136,12.2272,12.3505
2.7707,75.648,0.44397,-0.10379,-0.062738,0.086136,12.1935,12.3727
3.0996,121.03,0.44397,-0.10379,-0.054904,0.086136,12.168,12.393
3.5624,217.75,0.44397,-0.10379,-0.04707,0.086136,12.1527,12.4114
4.0717,381.03,0.44397,-0.10379,-0.039236,0.086136,12.1546,12.4279
4.9031,829.85,0.44397,-0.10379,-0.031402,0.086136,12.1565,12.4426
7.2029,4270.2,0.44397,-0.10379,-0.023567,0.086136,12.1582,12.4554
6.5994,2959.7,0.44397,-0.10379,-0.015733,0.086136,12.1597,12.4662
4.6878,686.38,0.44397,-0.10379,-0.0078992,0.086136,12.1611,12.4752
5.8943,1853.8,0.44397,-0.10379,-6.51e-05,0.086136,12.1624,12.4823
5.6594,1550.7,0.44397,-0.10379,0.007769,0.086136,12.1636,12.4874
5.5005,1383,0.44397,-0.10379,0.015603,0.086136,12.1646,12.4906
5.4476,1363.4,0.44397,-0.10379,0.023437,0.086136,12.1656,12.4919
3.6835,266.01,0.44397,-0.10379,0.031271,0.086136,12.1663,12.4913
2.4455,48.054,0.44397,-0.10379,0.039106,0.086136,12.1669,12.4888
1.8524,15.213,0.44397,-0.10379,0.04694,0.086136,12.1675,12.4843
1.5484,7.3172,0.44397,-0.10379,0.054774,0.086136,12.1853,12.4779
1.3819,4.6643,0.44397,-0.10379,0.062608,0.086136,12.2132,12.4697
1.2288,2.9344,0.44397,-0.10379,0.070442,0.086136,12.2493,12.4595
1.0432,1.5137,0.44397,-0.10379,0.078276,0.086136,12.2915,12.4474
0.84813,0.64588,0.44397,-0.10379,0.08611,0.086136,12.3401,12.4335
0.67346,0.24724,0.44397,-0.10379,0.093944,0.086136,12.393,12.4177
0.53037,0.090284,0.44397,-0.10379,0.10178,0.086136,12.4503,12.4
0.42464,0.034932,0.44397,-0.10379,0.10961,0.086136,12.5122,12.3805
0.36386,0.017998,0.44397,-0.10379,0.11745,0.086136,12.5788,12.3591
0.3509,0.015323,0.44397,-0.10379,0.12528,0.086136,12.648,12.3359
0.37522,0.020038,0.44397,-0.10379,0.13311,0.086136,12.7221,12.3109
0.41954,0.031469,0.44397,-0.10379,0.14095,0.086136,12.7991,12.2841
0.4709,0.050146,0.44397,-0.10379,0.14878,0.086136,12.8813,12.2555
0.52238,0.076021,0.44397,-0.10379,0.15662,0.086136,12.9666,12.2252
0.57078,0.10821,0.44397,-0.10379,0.16445,0.086136,13.0553,12.1931
0.61491,0.14531,0.44397,-0.10379,0.17229,0.086136,13.1475,12.1593
0.65454,0.18588,0.44397,-0.10379,0.18012,0.086136,13.2432,12.1239
0.68996,0.22867,0.44397,-0.10379,0.18795,0.086136,13.3452,12.0867
0.72158,0.27274,0.44397,-0.10379,0.19579,0.086136,13.4512,12.0479
0.74984,0.31729,0.44397,-0.10379,0.20362,0.086136,13.559,12.0075
0.77507,0.36159,0.44397,-0.10379,0.21146,0.086136,13.6712,11.9654
0.79748,0.40482,0.44397,-0.10379,0.21929,0.086136,13.788,11.9218
0.81717,0.44604,0.44397,-0.10379,0.22712,0.086136,13.9097,11.8767
0.83415,0.48417,0.44397,-0.10379,0.23496,0.086136,14.0364,11.83
0.8484,0.51809,0.44397,-0.10379,0.24279,0.086136,14.1685,11.7818
0.85985,0.5467,0.44397,-0.10379,0.25063,0.086136,14.3033,11.7321
0.86846,0.56904,0.44397,-0.10379,0.25846,0.086136,14.4438,11.6811
0.87421,0.58436,0.44397,-0.10379,0.2663,0.086136,14.5902,11.6285
0.87708,0.59222,0.44397,-0.10379,0.27413,0.086136,14.7399,11.5747
0.87713,0.59249,0.44397,-0.10379,0.28196,0.086136,14.8957,11.5195
0.87445,0.58538,0.44397,-0.10379,0.2898,0.086136,15.058,11.4629
0.86916,0.57143,0.44397,-0.10379,0.29763,0.086136,15.2238,11.4051
0.86141,0.55142,0.44397,-0.10379,0.30547,0.086136,15.3962,11.346
0.85141,0.52633,0.44397,-0.10379,0.3133,0.086136,15.5721,11.2857
0.83938,0.49726,0.44397,-0.10379,0.32113,0.086136,15.7543,11.2242
0.82555,0.46534,0.44397,-0.10379,0.32897,0.086136,15.9409,11.1615
0.81018,0.43169,0.44397,-0.10379,0.3368,0.086136,16.1313,11.0978
0.79353,0.39731,0.44397,-0.10379,0.34464,0.086136,16.3225,11.0329
0.77586,0.36312,0.44397,-0.10379,0.35247,0.086136,16.5157,10.967
0.75742,0.32983,0.44397,-0.10379,0.3603,0.086136,16.7086,10.9001
0.73846,0.29804,0.44397,-0.10379,0.36814,0.086136,16.9014,10.8321
0.71919,0.26814,0.44397,-0.10379,0.37597,0.086136,17.0959,10.7633
0.69981,0.24039,0.44397,-0.10379,0.38381,0.086136,17.2881,10.6934
0.68049,0.21492,0.44397,-0.10379,0.39164,0.086136,17.473,10.6227
0.66136,0.19173,0.44397,-0.10379,0.39948,0.086136,17.6449,10.5511
0.64246,0.17071,0.44397,-0.10379,0.40731,0.086136,17.7914,10.4788
0.62377,0.15165,0.44397,-0.10379,0.41514,0.086136,17.8872,10.4057
0.60511,0.13424,0.44397,-0.10379,0.42298,0.086136,17.8681,10.3317
0.58634,0.11825,0.44397,-0.10379,0.43081,0.086136,17.8436,10.2572
0.57277,0.10764,0.44397,-0.10379,0.43865,0.086136,17.761,10.1818
0.6002,0.12982,0,-0.10379,0.44648,0.086136,17.6023,10.1059
0.57746,0.1115,0,-0.10379,0.45431,0.086136,17.216,10.0294
0.56753,0.10421,0,-0.10379,0.46215,0.086136,15.6163,9.95216
0.57387,0.10851,0,-0.10379,0.46998,0.086136,13.8484,9.8745
0.57466,0.10919,0,-0.10379,0.47782,0.086136,12.7355,9.79623
0.57817,0.11191,0,-0.10379,0.48565,0.086136,10.92,9.71758
0.58406,0.11657,0,-0.10379,0.49348,0.086136,8.94727,9.63847
0.59144,0.12262,0,-0.10379,0.50132,0.086136,6.6076,9.55885
0.60055,0.1304,0,-0.10379,0.50915,0.086136,3.58425,9.47893
0.61156,0.14027,0,-0.10379,0.51699,0.086136,1.76617,9.39856
0.62452,0.15259,0,-0.10379,0.52482,0.086136,1.23295,9.31796
0.62438,0.15198,0,-0.10379,-0.52495,0.09397,2.0405,8.7289
0.62084,0.14857,0,-0.10379,-0.51712,0.09397,2.54371,8.81248
0.61947,0.14728,0,-0.10379,-0.50928,0.09397,3.17726,8.89603
0.61999,0.14779,0,-0.10379,-0.50145,0.09397,4.82684,8.97929
0.62191,0.14966,0,-0.10379,-0.49361,0.09397,6.00346,9.06246
0.62487,0.15253,0,-0.10379,-0.48578,0.09397,6.39761,9.14529
0.63064,0.15827,0,-0.10379,-0.47795,0.09397,7.13765,9.22785
0.63907,0.16702,0,-0.10379,-0.47011,0.09397,8.22679,9.31022
0.64047,0.16836,0,-0.10379,-0.46228,0.09397,9.37882,9.39216
0.66926,0.20064,0,-0.10379,-0.45444,0.09397,10.2994,9.47385
0.71185,0.2619,0,-0.10379,-0.44661,0.09397,10.8292,9.55503
0.662,0.19206,0.44397,-0.10379,-0.43878,0.09397,11.1575,9.63579
0.70153,0.24262,0.44397,-0.10379,-0.43094,0.09397,11.9783,9.7162
0.7397,0.30022,0.44397,-0.10379,-0.42311,0.09397,12.8753,9.79601
0.77327,0.35864,0.44397,-0.10379,-0.41527,0.09397,14.1624,9.8754
0.80379,0.41873,0.44397,-0.10379,-0.40744,0.09397,16.4701,9.95413
0.83221,0.48117,0.44397,-0.10379,-0.39961,0.09397,17.0347,10.0323
0.85901,0.54617,0.44397,-0.10379,-0.39177,0.09397,17.1221,10.1099
0.8844,0.61362,0.44397,-0.10379,-0.38394,0.09397,17.0874,10.1867
0.90846,0.68312,0.44397,-0.10379,-0.3761,0.09397,16.9928,10.263
0.9312,0.75407,0.44397,-0.10379,-0.36827,0.09397,16.8567,10.3384
0.95257,0.82562,0.44397,-0.10379,-0.36043,0.09397,16.6968,10.4131
0.97246,0.89672,0.44397,-0.10379,-0.3526,0.09397,16.522,10.487
0.99076,0.96607,0.44397,-0.10379,-0.34477,0.09397,16.3394,10.56
1.0073,1.0321,0.44397,-0.10379,-0.33693,0.09397,16.1552,10.6323
1.0219,1.0932,0.44397,-0.10379,-0.3291,0.09397,15.9703,10.7035
1.0343,1.1474,0.44397,-0.10379,-0.32126,0.09397,15.7879,10.7739
1.0444,1.1928,0.44397,-0.10379,-0.31343,0.09397,15.6073,10.8432
1.0519,1.2275,0.44397,-0.10379,-0.3056,0.09397,15.4323,10.9115
1.0566,1.2496,0.44397,-0.10379,-0.29776,0.09397,15.2601,10.9789
1.0584,1.2577,0.44397,-0.10379,-0.28993,0.09397,15.0939,11.0451
1.0569,1.2509,0.44397,-0.10379,-0.28209,0.09397,14.9307,11.1102
1.0521,1.2286,0.44397,-0.10379,-0.27426,0.09397,14.7737,11.1742
1.044,1.1912,0.44397,-0.10379,-0.26643,0.09397,14.6226,11.2369
1.0325,1.1398,0.44397,-0.10379,-0.25859,0.09397,14.4746,11.2985
1.0178,1.0764,0.44397,-0.10379,-0.25076,0.09397,14.3325,11.3588
1.0002,1.0038,0.44397,-0.10379,-0.24292,0.09397,14.1959,11.4179
0.98006,0.92564,0.44397,-0.10379,-0.23509,0.09397,14.0622,11.4756
0.95826,0.846,0.44397,-0.10379,-0.22725,0.09397,13.9338,11.532
0.93586,0.76945,0.44397,-0.10379,-0.21942,0.09397,13.8106,11.587
0.91438,0.70082,0.44397,-0.10379,-0.21159,0.09397,13.6923,11.6405
0.89587,0.64514,0.44397,-0.10379,-0.20375,0.09397,13.5787,11.6927
0.88291,0.60792,0.44397,-0.10379,-0.19592,0.09397,13.4698,11.7434
0.87854,0.59577,0.44397,-0.10379,-0.18808,0.09397,13.3628,11.7927
0.88602,0.61775,0.44397,-0.10379,-0.18025,0.09397,13.26,11.8403
0.90834,0.68759,0.44397,-0.10379,-0.17242,0.09397,13.1637,11.8864
0.94763,0.82678,0.44397,-0.10379,-0.16458,0.09397,13.0712,11.931
1.0047,1.0681,0.44397,-0.10379,-0.15675,0.09397,12.9824,11.974
1.0788,1.4585,0.44397,-0.10379,-0.14891,0.09397,12.8971,12.0153
1.1676,2.0579,0.44397,-0.10379,-0.14108,0.09397,12.8152,12.055
1.2676,2.9332,0.44397,-0.10379,-0.13325,0.09397,12.7387,12.093
1.3747,4.1446,0.44397,-0.10379,-0.12541,0.09397,12.6654,12.1293
1.4851,5.7376,0.44397,-0.10379,-0.11758,0.09397,12.5972,12.1639
1.5975,7.7701,0.44397,-0.10379,-0.10974,0.09397,12.5318,12.1968
1.7151,10.407,0.44397,-0.10379,-0.10191,0.09397,12.4712,12.2279
1.8457,14.058,0.44397,-0.10379,-0.094075,0.09397,12.4154,12.2572
1.9987,19.489,0.44397,-0.10379,-0.08624,0.09397,12.3642,12.2847
2.1812,27.925,0.44397,-0.10379,-0.078406,0.09397,12.3175,12.3105
2.4,41.458,0.44397,-0.10379,-0.070572,0.09397,12.2772,12.3344
2.6733,64.912,0.44397,-0.10379,-0.062738,0.09397,12.2433,12.3564
3.0471,112.33,0.44397,-0.10379,-0.054904,0.09397,12.2177,12.3767
3.5792,221.5,0.44397,-0.10379,-0.04707,0.09397,12.2023,12.395
4.1353,406.03,0.44397,-0.10379,-0.039236,0.09397,12.2044,12.4115
4.5444,597.72,0.44397,-0.10379,-0.031402,0.09397,12.2063,12.4261
5.005,895.61,0.44397,-0.10379,-0.023567,0.09397,12.2081,12.4388
4.8377,776.68,0.44397,-0.10379,-0.015733,0.09397,12.2098,12.4496
4.3689,503.9,0.44397,-0.10379,-0.0078992,0.09397,12.2113,12.4585
4.5793,615.36,0.44397,-0.10379,-6.51e-05,0.09397,12.2127,12.4655
6.5977,2967.7,0.44397,-0.10379,0.007769,0.09397,12.214,12.4706
6.4899,2779.5,0.44397,-0.10379,0.015603,0.09397,12.2152,12.4737
4.6397,675.39,0.44397,-0.10379,0.023437,0.09397,12.2162,12.475
3.3744,179.56,0.44397,-0.10379,0.031271,0.09397,12.2171,12.4743
2.5191,53.612,0.44397,-0.10379,0.039106,0.09397,12.2178,12.4718
1.9394,18.16,0.44397,-0.10379,0.04694,0.09397,12.2185,12.4673
1.6129,8.5574,0.44397,-0.10379,0.054774,0.09397,12.2365,12.4609
1.4327,5.3557,0.44397,-0.10379,0.062608,0.09397,12.2648,12.4526
1.2804,3.441,0.44397,-0.10379,0.070442,0.09397,12.3012,12.4424
1.0973,1.8442,0.44397,-0.10379,0.078276,0.09397,12.3439,12.4303
0.90038,0.81785,0.44397,-0.10379,0.08611,0.09397,12.393,12.4163
0.71945,0.32234,0.44397,-0.10379,0.093944,0.09397,12.4464,12.4005
0.56625,0.11803,0.44397,-0.10379,0.10178,0.09397,12.5043,12.3828
0.44701,0.043234,0.44397,-0.10379,0.10961,0.09397,12.5668,12.3632
0.36936,0.019135,0.44397,-0.10379,0.11745,0.09397,12.634,12.3418
0.33904,0.013286,0.44397,-0.10379,0.12528,0.09397,12.7039,12.3186
0.35084,0.01519,0.44397,-0.10379,0.13311,0.09397,12.7787,12.2936
0.38878,0.022954,0.44397,-0.10379,0.14095,0.09397,12.8564,12.2668
0.43797,0.037087,0.44397,-0.10379,0.14878,0.09397,12.9394,12.2383
0.48968,0.05808,0.44397,-0.10379,0.15662,0.09397,13.0256,12.2079
0.53972,0.085739,0.44397,-0.10379,0.16445,0.09397,13.1152,12.1759
0.58627,0.11925,0.44397,-0.10379,0.17229,0.09397,13.2082,12.1421
0.62875,0.15747,0.44397,-0.10379,0.18012,0.09397,13.3049,12.1066
0.66713,0.19918,0.44397,-0.10379,0.18795,0.09397,13.4079,12.0695
0.70161,0.24322,0.44397,-0.10379,0.19579,0.09397,13.5149,12.0307
0.73249,0.28853,0.44397,-0.10379,0.20362,0.09397,13.6238,11.9903
0.76,0.33402,0.44397,-0.10379,0.21146,0.09397,13.7371,11.9482
0.78432,0.37861,0.44397,-0.10379,0.21929,0.09397,13.8551,11.9047
0.80554,0.42114,0.44397,-0.10379,0.22712,0.09397,13.978,11.8595
0.82373,0.46041,0.44397,-0.10379,0.23496,0.09397,14.106,11.8129
0.83888,0.49522,0.44397,-0.10379,0.24279,0.09397,14.2393,11.7647
0.85098,0.52448,0.44397,-0.10379,0.25063,0.09397,14.3755,11.7151
0.86004,0.54726,0.44397,-0.10379,0.25846,0.09397,14.5174,11.6641
0.86607,0.56288,0.44397,-0.10379,0.2663,0.09397,14.6652,11.6116
0.86912,0.57096,0.44397,-0.10379,0.27413,0.09397,14.8164,11.5577
0.86927,0.57146,0.44397,-0.10379,0.28196,0.09397,14.9737,11.5026
0.86664,0.56465,0.44397,-0.10379,0.2898,0.09397,15.1376,11.4461
0.86137,0.55111,0.44397,-0.10379,0.29763,0.09397,15.305,11.3883
0.85364,0.53167,0.44397,-0.10379,0.30547,0.09397,15.4791,11.3292
0.84367,0.50732,0.44397,-0.10379,0.3133,0.09397,15.6582,11.269
0.83169,0.47916,0.44397,-0.10379,0.32113,0.09397,15.8422,11.2076
0.81795,0.44832,0.44397,-0.10379,0.32897,0.09397,16.0288,11.145
0.80272,0.41588,0.44397,-0.10379,0.3368,0.09397,16.219,11.0813
0.78625,0.38283,0.44397,-0.10379,0.34464,0.09397,16.41,11.0164
0.76883,0.35003,0.44397,-0.10379,0.35247,0.09397,16.6029,10.9506
0.7507,0.31818,0.44397,-0.10379,0.3603,0.09397,16.7956,10.8838
0.7321,0.28782,0.44397,-0.10379,0.36814,0.09397,16.9882,10.8158
0.71326,0.25933,0.44397,-0.10379,0.37597,0.09397,17.1821,10.7471
0.69438,0.23294,0.44397,-0.10379,0.38381,0.09397,17.3729,10.6773
0.67562,0.20877,0.44397,-0.10379,0.39164,0.09397,17.5553,10.6067
0.6571,0.18679,0.44397,-0.10379,0.39948,0.09397,17.7238,10.5352
0.63888,0.16689,0.44397,-0.10379,0.40731,0.09397,17.8664,10.4629
0.62092,0.14886,0.44397,-0.10379,0.41514,0.09397,17.9409,10.3899
0.60304,0.13239,0.44397,-0.10379,0.42298,0.09397,17.922,10.316
0.58513,0.11726,0.44397,-0.10379,0.43081,0.09397,17.8776,10.2415
0.57249,0.10743,0.44397,-0.10379,0.43865,0.09397,17.8081,10.1663
0.59975,0.12941,0,-0.10379,0.44648,0.09397,17.6428,10.0904
0.57785,0.11183,0,-0.10379,0.45431,0.09397,17.2235,10.014
0.56853,0.10497,0,-0.10379,0.46215,0.09397,15.4328,9.93688
0.57524,0.10957,0,-0.10379,0.46998,0.09397,13.3831,9.85932
0.57644,0.11057,0,-0.10379,0.47782,0.09397,12.1144,9.78115
0.5803,0.1136,0,-0.10379,0.48565,0.09397,10.4871,9.70259
0.58654,0.11859,0,-0.10379,0.49348,0.09397,8.39587,9.62358
0.59428,0.12501,0,-0.10379,0.50132,0.09397,6.17014,9.54405
0.60373,0.13321,0,-0.10379,0.50915,0.09397,2.93303,9.46424
0.61507,0.14355,0,-0.10379,0.51699,0.09397,1.6174,9.38396
0.62834,0.1564,0,-0.10379,0.52482,0.09397,1.15328,9.30347
0.62463,0.15222,0,-0.10379,-0.52495,0.1018,2.03121,8.71822
0.62125,0.14896,0,-0.10379,-0.51712,0.1018,2.54134,8.80167
0.62003,0.14781,0,-0.10379,-0.50928,0.1018,3.17978,8.88508
0.62069,0.14846,0,-0.10379,-0.50145,0.1018,4.83887,8.9682
0.62275,0.15047,0,-0.10379,-0.49361,0.1018,6.02503,9.05123
0.62585,0.15349,0,-0.10379,-0.48578,0.1018,6.42216,9.13392
0.63177,0.15941,0,-0.10379,-0.47795,0.1018,7.16445,9.21634
0.64027,0.16829,0,-0.10379,-0.47011,0.1018,8.24886,9.29857
0.64193,0.16988,0,-0.10379,-0.46228,0.1018,9.25852,9.38037
0.67095,0.20268,0,-0.10379,-0.45444,0.1018,10.2427,9.46191
0.71309,0.26385,0,-0.10379,-0.44661,0.1018,10.6556,9.54296
0.66365,0.19399,0.44397,-0.10379,-0.43878,0.1018,11.1366,9.62358
0.70343,0.24527,0.44397,-0.10379,-0.43094,0.1018,11.8695,9.70385
0.74153,0.3032,0.44397,-0.10379,-0.42311,0.1018,12.762,9.78352
0.77492,0.3617,0.44397,-0.10379,-0.41527,0.1018,13.7496,9.86277
0.80522,0.42169,0.44397,-0.10379,-0.40744,0.1018,15.5069,9.94136
0.8334,0.48387,0.44397,-0.10379,-0.39961,0.1018,16.8811,10.0194
0.85995,0.54848,0.44397,-0.10379,-0.39177,0.1018,17.1262,10.0968
0.88508,0.61542,0.44397,-0.10379,-0.38394,0.1018,17.1202,10.1735
0.9089,0.68433,0.44397,-0.10379,-0.3761,0.1018,17.0424,10.2496
0.93142,0.75463,0.44397,-0.10379,-0.36827,0.1018,16.9195,10.3249
0.95259,0.82552,0.44397,-0.10379,-0.36043,0.1018,16.7691,10.3995
0.97232,0.896,0.44397,-0.10379,-0.3526,0.1018,16.6006,10.4732
0.9905,0.96482,0.44397,-0.10379,-0.34477,0.1018,16.422,10.5461
1.007,1.0305,0.44397,-0.10379,-0.33693,0.1018,16.2403,10.6182
1.0215,1.0914,0.44397,-0.10379,-0.3291,0.1018,16.0569,10.6893
1.034,1.1458,0.44397,-0.10379,-0.32126,0.1018,15.8755,10.7596
1.0442,1.1916,0.44397,-0.10379,-0.31343,0.1018,15.6954,10.8288
1.0519,1.227,0.44397,-0.10379,-0.3056,0.1018,15.5191,10.897
1.0569,1.2503,0.44397,-0.10379,-0.29776,0.1018,15.3454,10.9642
1.0589,1.2599,0.44397,-0.10379,-0.28993,0.1018,15.1776,11.0302
1.0578,1.2547,0.44397,-0.10379,-0.28209,0.1018,15.0129,11.0953
1.0535,1.2344,0.44397,-0.10379,-0.27426,0.1018,14.8542,11.1591
1.0458,1.1989,0.44397,-0.10379,-0.26643,0.1018,14.7016,11.2217
1.0348,1.1494,0.44397,-0.10379,-0.25859,0.1018,14.552,11.2832
1.0206,1.0876,0.44397,-0.10379,-0.25076,0.1018,14.4083,11.3433
1.0033,1.0161,0.44397,-0.10379,-0.24292,0.1018,14.2703,11.4023
0.98352,0.93833,0.44397,-0.10379,-0.23509,0.1018,14.1351,11.4598
0.96179,0.85816,0.44397,-0.10379,-0.22725,0.1018,14.0053,11.5161
0.93912,0.77997,0.44397,-0.10379,-0.21942,0.1018,13.8807,11.571
0.91687,0.70836,0.44397,-0.10379,-0.21159,0.1018,13.7611,11.6245
0.89686,0.64804,0.44397,-0.10379,-0.20375,0.1018,13.6464,11.6765
0.88144,0.604,0.44397,-0.10379,-0.19592,0.1018,13.5362,11.7271
0.87339,0.58187,0.44397,-0.10379,-0.18808,0.1018,13.428,11.7762
0.87574,0.58888,0.44397,-0.10379,-0.18025,0.1018,13.3242,11.8238
0.89138,0.63547,0.44397,-0.10379,-0.17242,0.1018,13.2268,11.8698
0.92248,0.73745,0.44397,-0.10379,-0.16458,0.1018,13.1333,11.9143
0.97002,0.91853,0.44397,-0.10379,-0.15675,0.1018,13.0435,11.9571
1.0335,1.2122,0.44397,-0.10379,-0.14891,0.1018,12.9574,11.9983
1.111,1.6614,0.44397,-0.10379,-0.14108,0.1018,12.8746,12.0379
1.1998,2.3156,0.44397,-0.10379,-0.13325,0.1018,12.7974,12.0758
1.2966,3.2256,0.44397,-0.10379,-0.12541,0.1018,12.7233,12.112
1.399,4.4456,0.44397,-0.10379,-0.11758,0.1018,12.6544,12.1465
1.5068,6.0576,0.44397,-0.10379,-0.10974,0.1018,12.5884,12.1793
1.6229,8.2331,0.44397,-0.10379,-0.10191,0.1018,12.5273,12.2103
1.7535,11.323,0.44397,-0.10379,-0.094075,0.1018,12.471,12.2396
1.9057,15.952,0.44397,-0.10379,-0.08624,0.1018,12.4193,12.267
2.0857,23.15,0.44397,-0.10379,-0.078406,0.1018,12.3722,12.2927
2.3009,34.75,0.44397,-0.10379,-0.070572,0.1018,12.3317,12.3165
2.5669,54.726,0.44397,-0.10379,-0.062738,0.1018,12.2975,12.3385
2.9146,93.018,0.44397,-0.10379,-0.054904,0.1018,12.2718,12.3586
3.3794,173.19,0.44397,-0.10379,-0.04707,0.1018,12.2563,12.3769
3.8999,316.43,0.44397,-0.10379,-0.039236,0.1018,12.2585,12.3933
4.2635,458.73,0.44397,-0.10379,-0.031402,0.1018,12.2605,12.4078
4.3309,486.64,0.44397,-0.10379,-0.023567,0.1018,12.2625,12.4205
4.2279,438.96,0.44397,-0.10379,-0.015733,0.1018,12.2642,12.4312
4.0863,380.36,0.44397,-0.10379,-0.0078992,0.1018,12.2659,12.4401
